Q9WV92,GO:0006915
Q9WV92,GO:0061564
Q9WV92,GO:0030866
Q9WV92,GO:0030865
Q9WV92,GO:0043217
Q9WV92,GO:0048812
Q9WV92,GO:0030913
Q9WV92,GO:1990227
Q9WV92,GO:0071205
Q9WV92,GO:0002175
Q9WV92,GO:0072659
Q9WV92,GO:0008360
Q99P72,GO:0007413
Q99P72,GO:0001825
Q99P72,GO:0060317
Q99P72,GO:0120078
Q99P72,GO:0035441
Q99P72,GO:0071456
Q99P72,GO:0022009
Q99P72,GO:0021801
Q99P72,GO:0071787
Q99P72,GO:1990809
Q99P72,GO:0071786
Q99P72,GO:0090156
Q99P72,GO:0002523
Q99P72,GO:0050804
Q99P72,GO:1902430
Q99P72,GO:0030517
Q99P72,GO:1903860
Q99P72,GO:1905943
Q99P72,GO:2001213
Q99P72,GO:0007399
Q99P72,GO:0051292
Q99P72,GO:0045766
Q99P72,GO:1905653
Q99P72,GO:0048694
Q99P72,GO:0010634
Q99P72,GO:1905580
Q99P72,GO:2000347
Q99P72,GO:0060907
Q99P72,GO:1905523
Q99P72,GO:0033601
Q99P72,GO:1902624
Q99P72,GO:0051897
Q99P72,GO:1905552
Q99P72,GO:0035022
Q99P72,GO:0034165
Q99P72,GO:0061462
Q99P72,GO:0050821
Q99P72,GO:2000172
Q99P72,GO:0030334
Q99P72,GO:0051960
Q99P72,GO:0150052
B1AZP2,GO:0099010
B1AZP2,GO:0090128
B1AZP2,GO:0023052
O08539,GO:0060988
O08539,GO:0042692
O08539,GO:1902430
O08539,GO:1904878
O08539,GO:1901380
O08539,GO:0000122
O08539,GO:1903946
O08539,GO:0051647
O08539,GO:0030838
O08539,GO:0043065
O08539,GO:0048711
O08539,GO:0010564
O08539,GO:0030100
O08539,GO:0086091
O08539,GO:0045664
O08539,GO:0032496
O08539,GO:0048488
O08539,GO:0033292
P20357,GO:0007409
P20357,GO:0016358
P20357,GO:0030010
P20357,GO:0001578
P20357,GO:0000226
P20357,GO:0030517
P20357,GO:0032880
Q62417,GO:0095500
Q62417,GO:0032869
Q62417,GO:0048041
Q62417,GO:0008286
Q62417,GO:0046326
Q62417,GO:0045725
Q62417,GO:0046628
Q62417,GO:0046889
Q62417,GO:1903078
Q62417,GO:1904393
Q62417,GO:0043149
Q80UG2,GO:0021960
Q80UG2,GO:0007411
Q80UG2,GO:0021785
Q80UG2,GO:0021793
Q80UG2,GO:0021602
Q80UG2,GO:0035050
Q80UG2,GO:0021610
Q80UG2,GO:0021612
Q80UG2,GO:0021615
Q80UG2,GO:0099558
Q80UG2,GO:0008045
Q80UG2,GO:0007399
Q80UG2,GO:0048812
Q80UG2,GO:0021784
Q80UG2,GO:0048841
Q80UG2,GO:0050923
Q80UG2,GO:0071526
Q80UG2,GO:0048485
Q80UG2,GO:0097492
Q80UG2,GO:0021636
Q80UG2,GO:0021637
Q80UG2,GO:0021644
Q8BRT1,GO:0051301
Q8BRT1,GO:0016477
Q8BRT1,GO:0030010
Q8BRT1,GO:0007163
Q8BRT1,GO:0010458
Q8BRT1,GO:0010761
Q8BRT1,GO:0007030
Q8BRT1,GO:0051321
Q8BRT1,GO:0034453
Q8BRT1,GO:0000226
Q8BRT1,GO:0007019
Q8BRT1,GO:0007020
Q8BRT1,GO:0031023
Q8BRT1,GO:0007052
Q8BRT1,GO:0007026
Q8BRT1,GO:0032886
Q8R1Q8,GO:0051301
Q8R1Q8,GO:0061502
Q8R1Q8,GO:0007018
Q8R1Q8,GO:0090267
Q8R1Q8,GO:0060627
Q9ER65,GO:0008306
Q9ER65,GO:0007156
Q9ER65,GO:1904862
Q9ER65,GO:0051965
Q9ER65,GO:0050806
P54227,GO:0007409
P54227,GO:0061436
P54227,GO:0048012
P54227,GO:0007019
P54227,GO:0000281
P54227,GO:0007052
P54227,GO:0031115
P54227,GO:0035024
P54227,GO:0051497
P54227,GO:0070495
P54227,GO:0030334
P54227,GO:0009615
Q69Z26,GO:0007420
Q69Z26,GO:0007155
Q69Z26,GO:0045665
Q69Z26,GO:0007399
Q69Z26,GO:0031175
Q9D415,GO:0007268
Q9Z2Q6,GO:0030534
Q9Z2Q6,GO:0051301
Q9Z2Q6,GO:0017157
Q9Z2Q6,GO:0099148
Q9Z2Q6,GO:0035176
Q9QWI6,GO:0006887
Q9QWI6,GO:0007162
Q9QWI6,GO:0061099
Q9QWI6,GO:0061098
Q9QWI6,GO:0030334
Q9QWI6,GO:0061001
Q9QWI6,GO:0051963
Q9QWI6,GO:0034446
Q9QXL1,GO:0007420
Q9QXL1,GO:0022038
Q9QXL1,GO:0099072
Q9QXL1,GO:0098934
Q9Z0P4,GO:0007193
Q9Z0P4,GO:0071257
Q9Z0P4,GO:0007010
Q9Z0P4,GO:0060160
Q9Z0P4,GO:0060999
Q9Z0P4,GO:0051491
Q9Z0P4,GO:0008104
Q9Z0P4,GO:0072659
Q9Z0P4,GO:0008360
Q9Z0P4,GO:0060074
P08553,GO:0008088
P08553,GO:0045110
P08553,GO:0045104
P08553,GO:0000226
P08553,GO:0060052
P08553,GO:0031133
P14873,GO:0048675
P14873,GO:0007409
P14873,GO:0071363
P14873,GO:0071375
P14873,GO:0016358
P14873,GO:0021700
P14873,GO:0061162
P14873,GO:0051915
P14873,GO:0046907
P14873,GO:0001578
P14873,GO:0007017
P14873,GO:0047497
P14873,GO:0032387
P14873,GO:0007026
P14873,GO:0031175
P14873,GO:0071895
P14873,GO:0014012
P14873,GO:0045773
P14873,GO:0031116
P14873,GO:0045666
P14873,GO:0150052
P14873,GO:0009743
P14873,GO:0032355
P14873,GO:0017085
P14873,GO:0009612
P14873,GO:0033189
P14873,GO:0009410
P14873,GO:0007416
Q61301,GO:0007409
Q61301,GO:0048854
Q61301,GO:0098609
Q61301,GO:0048813
Q61301,GO:0098885
Q61301,GO:0034316
Q61301,GO:0060134
Q61301,GO:0021942
Q61301,GO:2001222
Q61301,GO:0010975
Q61301,GO:0051823
Q62261,GO:0030036
Q62261,GO:0051693
Q62261,GO:0007417
Q62261,GO:0021556
Q62261,GO:0043001
Q62261,GO:0071709
Q62261,GO:0000281
Q62261,GO:0007009
Q62261,GO:0032743
Q62261,GO:1903078
Q62261,GO:0072659
Q62261,GO:0060390
Q69ZW3,GO:0006897
Q69ZW3,GO:0015031
Q8BHS8,GO:1990048
Q8BHS8,GO:0019896
Q8BHS8,GO:0035774
Q8BHS8,GO:0061178
Q8BHS8,GO:0060025
Q8BHS8,GO:0060074
Q8C079,GO:0030866
Q8C079,GO:0035331
Q8C079,GO:0022604
Q8C6M1,GO:0140374
Q8C6M1,GO:0006897
Q8C6M1,GO:0043124
Q8C6M1,GO:0010508
Q8C6M1,GO:0016579
Q8C6M1,GO:0071108
Q8C6M1,GO:0070536
Q8C6M1,GO:0006508
Q8C6M1,GO:0008277
Q9QXZ0,GO:0016477
Q9QXZ0,GO:0007163
Q9QXZ0,GO:0043001
Q9QXZ0,GO:0045104
Q9QXZ0,GO:0001707
Q9QXZ0,GO:0030177
Q9QXZ0,GO:0006620
Q9QXZ0,GO:0008104
Q9QXZ0,GO:0030334
Q9QXZ0,GO:0010632
Q9QXZ0,GO:0051893
Q9QXZ0,GO:0032886
Q9QXZ0,GO:0150011
Q9QXZ0,GO:0016055
Q9QXZ0,GO:0042060
Q9QYB8,GO:0051017
Q9QYB8,GO:0051016
Q9QYB8,GO:0030097
